No,_address,_body,date,Amount,Action,Transaction_Type,Action_Code,Amount_Normalized,Amount_Standardized
407,AX-SBIUPI,Dear UPI user A/C X4787 debited by 80.0 on date 15Mar24 trf to SETU Refno 444169406694. If not u? call 1800111109. -SBI,15-03-2024 17:49,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
408,AD-SBIUPI,Dear UPI user A/C X4787 debited by 105.0 on date 17Mar24 trf to MANSI H L Refno 444379377304. If not u? call 1800111109. -SBI,17-03-2024 13:18,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
409,AX-SBIUPI,Dear UPI user A/C X4787 debited by 2500.0 on date 17Mar24 trf to JASHWANTH A SHET Refno 444326906994. If not u? call 1800111109. -SBI,17-03-2024 15:45,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
410,AX-SBIUPI,"Dear SBI UPI User, ur A/cX4787 credited by Rs2000 on 19Mar24 by  (Ref no 407937492490)",19-03-2024 09:18,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
411,AD-SBIUPI,Dear UPI user A/C X4787 debited by 212.13 on date 19Mar24 trf to Geddit Convenien Refno 407945542204. If not u? call 1800111109. -SBI,19-03-2024 16:44,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
412,AD-SBIUPI,Dear UPI user A/C X4787 debited by 40.0 on date 19Mar24 trf to LIKHITHA B R Refno 444558264268. If not u? call 1800111109. -SBI,19-03-2024 19:46,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
413,AX-SBIUPI,Dear UPI user A/C X4787 debited by 28.5 on date 24Mar24 trf to Bangalore Metro Refno 408447536091. If not u? call 1800111109. -SBI,24-03-2024 16:06,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
414,AX-SBIUPI,Dear UPI user A/C X4787 debited by 10.0 on date 24Mar24 trf to IRCTC UTS Refno 408415087675. If not u? call 1800111109. -SBI,24-03-2024 16:38,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
415,AX-SBIUPI,Dear UPI user A/C X4787 debited by 28.5 on date 24Mar24 trf to Bangalore Metro Refno 408439183899. If not u? call 1800111109. -SBI,24-03-2024 17:25,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
416,AD-SBIUPI,Dear UPI user A/C X4787 debited by 70.0 on date 25Mar24 trf to SEETHARAMA BHAT Refno 445192524447. If not u? call 1800111109. -SBI,25-03-2024 17:43,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
417,AX-SBIUPI,Dear UPI user A/C X4787 debited by 160.0 on date 25Mar24 trf to MANSHA DEVI Refno 408563501322. If not u? call 1800111109. -SBI,25-03-2024 18:08,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
418,AX-SBIUPI,Dear UPI user A/C X4787 debited by 244.2 on date 26Mar24 trf to GEDDIT CONVENIEN Refno 408623592046. If not u? call 1800111109. -SBI,26-03-2024 12:35,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
419,AX-SBIUPI,Dear UPI user A/C X4787 debited by 1000.0 on date 26Mar24 trf to JASHWANTH A SHET Refno 445217167438. If not u? call 1800111109. -SBI,26-03-2024 13:54,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
420,AD-SBIUPI,Dear UPI user A/C X4787 debited by 20.0 on date 27Mar24 trf to SANJANA  SULIBHA Refno 445320185374. If not u? call 1800111109. -SBI,27-03-2024 11:48,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
421,AX-SBIUPI,Dear UPI user A/C X4787 debited by 180.0 on date 27Mar24 trf to SHIVALINGE GOWDA Refno 445313842547. If not u? call 1800111109. -SBI,27-03-2024 12:51,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
422,AD-SBIUPI,Dear UPI user A/C X4787 debited by 20.0 on date 27Mar24 trf to CHUNNI LAL Refno 408730428034. If not u? call 1800111109. -SBI,27-03-2024 12:58,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
423,AD-SBIUPI,Dear UPI user A/C X4787 debited by 119.0 on date 28Mar24 trf to SANJANA  SULIBHA Refno 445479623453. If not u? call 1800111109. -SBI,28-03-2024 20:53,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
424,AD-SBIUPI,Dear UPI user A/C X4787 debited by 28.5 on date 29Mar24 trf to Bangalore Metro Refno 408988410281. If not u? call 1800111109. -SBI,29-03-2024 16:15,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
425,AX-SBIUPI,Dear UPI user A/C X4787 debited by 47.0 on date 29Mar24 trf to AYUB  PASHA Refno 445502521731. If not u? call 1800111109. -SBI,29-03-2024 16:29,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
426,AD-SBIUPI,Dear UPI user A/C X4787 debited by 300.0 on date 30Mar24 trf to ANANYA H C Refno 445693116425. If not u? call 1800111109. -SBI,30-03-2024 15:56,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
427,AX-SBIUPI,Dear UPI user A/C X4787 debited by 102.0 on date 02Apr24 trf to LAVANYA V Refno 409360352372. If not u? call 1800111109. -SBI,02-04-2024 17:09,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
428,AX-SBIUPI,Dear UPI user A/C X4787 debited by 220.0 on date 02Apr24 trf to NAGESHKN Refno 445946685951. If not u? call 1800111109. -SBI,02-04-2024 17:15,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
429,AD-SBIUPI,Dear UPI user A/C X4787 debited by 20.0 on date 03Apr24 trf to MRS R RAMYA Refno 409434571023. If not u? call 1800111109. -SBI,03-04-2024 18:46,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
430,AD-SBIUPI,Dear UPI user A/C X4787 debited by 50.0 on date 04Apr24 trf to GOPI Refno 446117596145. If not u? call 1800111109. -SBI,04-04-2024 07:19,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
431,AX-SBIUPI,Dear UPI user A/C X4787 debited by 50.0 on date 04Apr24 trf to Ramegowda B N Refno 409558358810. If not u? call 1800111109. -SBI,04-04-2024 10:39,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
432,AD-SBIUPI,Dear UPI user A/C X4787 debited by 50.0 on date 04Apr24 trf to SALMA TAJ Refno 446167280568. If not u? call 1800111109. -SBI,04-04-2024 14:34,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
433,AX-SBIUPI,Dear UPI user A/C X4787 debited by 80.0 on date 04Apr24 trf to LAVANYA V Refno 409512897048. If not u? call 1800111109. -SBI,04-04-2024 18:20,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
434,AD-SBIUPI,Dear UPI user A/C X4787 debited by 20.0 on date 06Apr24 trf to IRCTC UTS Refno 409786914869. If not u? call 1800111109. -SBI,06-04-2024 07:01,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
435,AD-SBIUPI,Dear UPI user A/C X4787 debited by 28.5 on date 06Apr24 trf to Bangalore Metro Refno 409742576428. If not u? call 1800111109. -SBI,06-04-2024 09:43,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
436,AD-SBIUPI,Dear UPI user A/C X4787 debited by 36.0 on date 06Apr24 trf to VEERASWAMY Refno 409785508539. If not u? call 1800111109. -SBI,06-04-2024 11:48,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
437,AX-SBIUPI,Dear UPI user A/C X4787 debited by 85.0 on date 06Apr24 trf to RAMESAN Refno 446366084862. If not u? call 1800111109. -SBI,06-04-2024 14:57,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
438,AX-SBIUPI,Dear UPI user A/C X4787 debited by 69.0 on date 07Apr24 trf to LAVANYA V Refno 409886360991. If not u? call 1800111109. -SBI,07-04-2024 08:55,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
439,AX-SBIUPI,Dear UPI user A/C X4787 debited by 165.0 on date 07Apr24 trf to LAVANYA V Refno 409825545169. If not u? call 1800111109. -SBI,07-04-2024 16:58,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
440,AX-SBIUPI,Dear UPI user A/C X4787 debited by 45.0 on date 14Apr24 trf to IRCTC UTS Refno 410530153348. If not u? call 1800111109. -SBI,14-04-2024 14:54,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
441,AX-SBIUPI,Dear UPI user A/C X4787 debited by 50.0 on date 14Apr24 trf to VINAY KUMAR  G B Refno 447139551440. If not u? call 1800111109. -SBI,14-04-2024 18:33,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
442,AX-SBIUPI,Dear UPI user A/C X4787 debited by 1.0 on date 15Apr24 trf to SANDESH H K Refno 447276595490. If not u? call 1800111109. -SBI,15-04-2024 16:05,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
443,AD-SBIUPI,Dear UPI user A/C X4787 debited by 9.0 on date 16Apr24 trf to ZEPTO Refno 410737958900. If not u? call 1800111109. -SBI,16-04-2024 16:50,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
444,AD-SBIUPI,Dear UPI user A/C X4787 debited by 300.0 on date 17Apr24 trf to RAKSHITHA Refno 447425423156. If not u? call 1800111109. -SBI,17-04-2024 20:50,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
445,AD-SBIUPI,Dear UPI user A/C X4787 debited by 207.0 on date 19Apr24 trf to VINUTHA S Refno 447620809617. If not u? call 1800111109. -SBI,19-04-2024 10:19,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
446,AD-SBIUPI,Dear UPI user A/C X4787 debited by 5500.0 on date 19Apr24 trf to M S B L TECHNOLO Refno 411015175350. If not u? call 1800111109. -SBI,19-04-2024 17:24,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
447,AX-SBIUPI,Dear UPI user A/C X4787 debited by 500.0 on date 19Apr24 trf to SANJANA  SULIBHA Refno 447647404124. If not u? call 1800111109. -SBI,19-04-2024 17:26,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
448,AD-SBIUPI,Dear UPI user A/C X4787 debited by 350.0 on date 19Apr24 trf to BHARAT KUMAR B G Refno 447675194517. If not u? call 1800111109. -SBI,19-04-2024 17:42,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
449,AX-SBIUPI,Dear UPI user A/C X4787 debited by 40.0 on date 21Apr24 trf to More Banashankar Refno 411208052274. If not u? call 1800111109. -SBI,21-04-2024 18:31,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
450,AD-SBIUPI,Dear UPI user A/C X4787 debited by 176.0 on date 22Apr24 trf to VINUTHA S Refno 447960463369. If not u? call 1800111109. -SBI,22-04-2024 16:16,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
451,AD-SBIUPI,Dear UPI user A/C X4787 debited by 110.0 on date 22Apr24 trf to Pavan fancy Refno 411353903330. If not u? call 1800111109. -SBI,22-04-2024 17:36,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
452,AX-SBIUPI,Dear UPI user A/C X4787 debited by 60.0 on date 24Apr24 trf to PUTTASWAMY M C Refno 411528195133. If not u? call 1800111109. -SBI,24-04-2024 18:12,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
453,AX-SBIUPI,Dear UPI user A/C X4787 debited by 28.5 on date 25Apr24 trf to Bangalore Metro Refno 411607971487. If not u? call 1800111109. -SBI,25-04-2024 16:34,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
454,AD-SBIUPI,Dear UPI user A/C X4787 debited by 20.0 on date 25Apr24 trf to IRCTC UTS Refno 411633525842. If not u? call 1800111109. -SBI,25-04-2024 16:36,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
455,AD-SBIUPI,Dear UPI user A/C X4787 debited by 388.82 on date 27Apr24 trf to Airtel Bill Paym Refno 411866771306. If not u? call 1800111109. -SBI,27-04-2024 23:36,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
456,AD-SBIUPI,Dear UPI user A/C X4787 debited by 20.0 on date 28Apr24 trf to IRCTC UTS Refno 411987045901. If not u? call 1800111109. -SBI,28-04-2024 14:53,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
457,AD-SBIUPI,Dear UPI user A/C X4787 debited by 40.0 on date 30Apr24 trf to RAKSHITHA Refno 448734187831. If not u? call 1800111109. -SBI,30-04-2024 08:40,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
458,AX-SBIUPI,Dear UPI user A/C X4787 debited by 350.0 on date 30Apr24 trf to DHANUSH S P Refno 448725525618. If not u? call 1800111109. -SBI,30-04-2024 12:02,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
459,AD-SBIUPI,Dear UPI user A/C X4787 debited by 72.2 on date 01May24 trf to Bangalore Metro Refno 412219952898. If not u? call 1800111109. -SBI,01-05-2024 10:40,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
460,AX-SBIUPI,Dear UPI user A/C X4787 debited by 300.0 on date 01May24 trf to SANJANA  SULIBHA Refno 448842590827. If not u? call 1800111109. -SBI,01-05-2024 17:52,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
461,AX-SBIUPI,Dear UPI user A/C X4787 debited by 800.0 on date 06May24 trf to JASHWANTH A SHET Refno 449323008993. If not u? call 1800111109. -SBI,06-05-2024 23:30,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
462,AD-SBIUPI,"Dear SBI UPI User, ur A/cX4787 credited by Rs450 on 07May24 by  (Ref no 412820798926)",07-05-2024 09:09,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
463,AX-SBIUPI,Dear UPI user A/C X4787 debited by 40.0 on date 07May24 trf to VARSHINI C H Refno 449422025719. If not u? call 1800111109. -SBI,07-05-2024 12:33,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
464,AD-SBIUPI,Dear UPI user A/C X4787 debited by 450.0 on date 07May24 trf to DHANUSH S P Refno 449484354467. If not u? call 1800111109. -SBI,07-05-2024 18:24,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
465,AX-SBIUPI,Dear UPI user A/C X4787 debited by 23.0 on date 08May24 trf to VINUTHA S Refno 449593655303. If not u? call 1800111109. -SBI,08-05-2024 11:08,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
466,AX-SBIUPI,"Dear SBI UPI User, ur A/cX4787 credited by Rs3 on 08May24 by  (Ref no 412977323593)",08-05-2024 11:22,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
467,AD-SBIUPI,"Dear SBI UPI User, ur A/cX4787 credited by Rs350 on 08May24 by  (Ref no 412989602294)",08-05-2024 21:43,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
468,AX-SBIUPI,Dear UPI user A/C X4787 debited by 36.0 on date 09May24 trf to Roopashree Beker Refno 413001425903. If not u? call 1800111109. -SBI,09-05-2024 11:44,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
469,AX-SBIUPI,Dear UPI user A/C X4787 debited by 38.0 on date 09May24 trf to K N MANJUNATHA Refno 413033550150. If not u? call 1800111109. -SBI,09-05-2024 18:40,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
470,AD-SBIUPI,Dear UPI user A/C X4787 debited by 60.0 on date 10May24 trf to Shayam sanvare g Refno 449787240770. If not u? call 1800111109. -SBI,10-05-2024 18:39,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
471,AD-SBIUPI,Dear UPI user A/C X4787 debited by 75.0 on date 10May24 trf to SANJANA  SULIBHA Refno 449737439483. If not u? call 1800111109. -SBI,10-05-2024 20:48,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
472,AD-SBIUPI,Dear UPI user A/C X4787 debited by 40.0 on date 11May24 trf to VINUTHA S Refno 449823393327. If not u? call 1800111109. -SBI,11-05-2024 11:38,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
473,AX-SBIUPI,"Dear SBI UPI User, ur A/cX4787 credited by Rs248 on 12May24 by  (Ref no 449929404597)",12-05-2024 19:22,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
474,AD-SBIUPI,Dear UPI user A/C X4787 debited by 248.0 on date 12May24 trf to ECOM EXPRESS PRI Refno 413373862821. If not u? call 1800111109. -SBI,12-05-2024 19:22,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
475,AD-SBIUPI,Dear UPI user A/C X4787 debited by 10.0 on date 14May24 trf to RAKSHITHA Refno 450104524431. If not u? call 1800111109. -SBI,14-05-2024 18:37,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
476,AD-SBIUPI,Dear UPI user A/C X4787 debited by 60.0 on date 15May24 trf to NAGARAJA M V Refno 450220670340. If not u? call 1800111109. -SBI,15-05-2024 17:32,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
477,AX-SBIUPI,Dear UPI user A/C X4787 debited by 370.0 on date 16May24 trf to ZOMATO LIMITED Refno 413729421271. If not u? call 1800111109. -SBI,16-05-2024 18:43,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
478,AD-SBIUPI,Dear UPI user A/C X4787 debited by 20.0 on date 16May24 trf to VARSHINI C H Refno 450324320606. If not u? call 1800111109. -SBI,16-05-2024 19:41,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
479,AD-SBIUPI,Dear UPI user A/C X4787 debited by 30.0 on date 17May24 trf to SANJANA  SULIBHA Refno 450443749257. If not u? call 1800111109. -SBI,17-05-2024 11:21,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
480,AD-SBIUPI,Dear UPI user A/C X4787 debited by 20.0 on date 17May24 trf to IRCTC UTS Refno 413835624722. If not u? call 1800111109. -SBI,17-05-2024 16:36,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
481,AX-SBIUPI,Dear UPI user A/C X4787 debited by 36014.16 on date 20May24 trf to Bhageerathi Bai Refno 414192967222. If not u? call 1800111109. -SBI,20-05-2024 14:13,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
482,AD-SBIUPI,Dear UPI user A/C X4787 debited by 50.0 on date 20May24 trf to SYED TANVEER HUS Refno 414162589911. If not u? call 1800111109. -SBI,20-05-2024 17:32,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
483,AD-SBIUPI,Dear UPI user A/C X4787 debited by 72.0 on date 24May24 trf to VINUTHA S Refno 451125247669. If not u? call 1800111109. -SBI,24-05-2024 14:33,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
484,AX-SBIUPI,Dear UPI user A/C X4787 debited by 1000.0 on date 24May24 trf to BHARAT KUMAR B G Refno 451136553387. If not u? call 1800111109. -SBI,24-05-2024 17:25,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
485,AX-SBIUPI,Dear UPI user A/C X4787 debited by 80.0 on date 25May24 trf to RAKSHITHA Refno 451287542627. If not u? call 1800111109. -SBI,25-05-2024 18:29,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
486,AD-SBIUPI,Dear UPI user A/C X4787 debited by 60.0 on date 29May24 trf to IRCTC UTS Refno 415043244325. If not u? call 1800111109. -SBI,29-05-2024 19:07,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
487,AD-SBIUPI,Dear UPI user A/C X4787 debited by 40.0 on date 30May24 trf to PUTTASWAMY M C Refno 415153788121. If not u? call 1800111109. -SBI,30-05-2024 18:19,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
488,AX-SBIUPI,Dear UPI user A/C X4787 debited by 50.0 on date 31May24 trf to M N GURUDATTA Refno 451863029898. If not u? call 1800111109. -SBI,31-05-2024 17:28,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
489,AX-SBIUPI,Dear UPI user A/C X4787 debited by 60.0 on date 31May24 trf to KIRAN KUMAR A Refno 415232756332. If not u? call 1800111109. -SBI,31-05-2024 20:31,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
490,AX-SBIUPI,Dear UPI user A/C X4787 debited by 500.0 on date 03Jun24 trf to JASHWANTH A SHET Refno 452191869281. If not u? call 1800111109. -SBI,03-06-2024 23:37,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
491,AX-SBIUPI,Dear UPI user A/C X4787 debited by 10.0 on date 04Jun24 trf to VINUTHA S Refno 452233352799. If not u? call 1800111109. -SBI,04-06-2024 16:35,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
492,AD-SBIUPI,Dear UPI user A/C X4787 debited by 100.0 on date 04Jun24 trf to Mr MM MUSTHAFA Refno 415695308576. If not u? call 1800111109. -SBI,04-06-2024 17:18,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
493,AX-SBIUPI,Dear UPI user A/C X4787 debited by 588.82 on date 05Jun24 trf to Airtel Bill Paym Refno 415768385644. If not u? call 1800111109. -SBI,05-06-2024 23:17,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
494,AX-SBIUPI,Dear UPI user A/C X4787 debited by 55.0 on date 08Jun24 trf to SNEHA S Refno 452640146638. If not u? call 1800111109. -SBI,08-06-2024 16:39,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
495,AX-SBIUPI,Dear UPI user A/C X4787 debited by 10.0 on date 08Jun24 trf to MUL CHANDRA Refno 416019320693. If not u? call 1800111109. -SBI,08-06-2024 16:51,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
496,AD-SBIUPI,Dear UPI user A/C X4787 debited by 380.0 on date 08Jun24 trf to MALLESHWAR KITCH Refno 416092664013. If not u? call 1800111109. -SBI,08-06-2024 17:26,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
497,AD-SBIUPI,Dear UPI user A/C X4787 debited by 60.0 on date 11Jun24 trf to ANNAPOORNA CATER Refno 416347868374. If not u? call 1800111109. -SBI,11-06-2024 11:05,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
498,AX-SBIUPI,Dear UPI user A/C X4787 debited by 1.0 on date 11Jun24 trf to ZEPTO Refno 416343864312. If not u? call 1800111109. -SBI,11-06-2024 17:26,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
499,AX-SBIUPI,Dear UPI user A/C X4787 debited by 38.0 on date 13Jun24 trf to E RAVI Refno 453116922434. If not u? call 1800111109. -SBI,13-06-2024 09:52,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
500,AD-SBIUPI,Dear UPI user A/C X4787 debited by 50.0 on date 13Jun24 trf to MOHAMMED ALI Refno 453158816343. If not u? call 1800111109. -SBI,13-06-2024 11:00,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
501,AX-SBIUPI,Dear UPI user A/C X4787 debited by 50.0 on date 13Jun24 trf to ANBALAGAN Refno 416537575739. If not u? call 1800111109. -SBI,13-06-2024 14:25,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
502,AD-SBIUPI,Dear UPI user A/C X4787 debited by 50.0 on date 13Jun24 trf to Ramachandra Refno 416536109069. If not u? call 1800111109. -SBI,13-06-2024 15:17,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
503,AD-SBIUPI,Dear UPI user A/C X4787 debited by 57.0 on date 14Jun24 trf to Bangalore Metro Refno 416670064799. If not u? call 1800111109. -SBI,14-06-2024 16:30,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
